# Hytale Item IDs — 2026-07-04T23:10:15.528252121Z
# Format: id | maxStack | hasBlock | consumable
# Gesamt: 3690 Items (Vanilla + alle geladenen Plugins)

*Container_Bucket_State_Filled_Milk | maxStack=1 | hasBlock=true | consumable=true
Cloth_Roof_Orange | maxStack=100 | hasBlock=true | consumable=false
Cloth_Roof_Orange_Flap | maxStack=100 | hasBlock=true | consumable=false
Cloth_Roof_Orange_Flat | maxStack=100 | hasBlock=true | consumable=false
Cloth_Roof_Orange_Shallow | maxStack=100 | hasBlock=true | consumable=false
Cloth_Roof_Orange_Steep | maxStack=100 | hasBlock=true | consumable=false
Cloth_Roof_Orange_Vertical | maxStack=100 | hasBlock=true | consumable=false
Cloth_Roof_Red | maxStack=100 | hasBlock=true | consumable=false
Cloth_Roof_Red_Flap | maxStack=100 | hasBlock=true | consumable=false
Cloth_Roof_Red_Flat | maxStack=100 | hasBlock=true | consumable=false
Cloth_Roof_Red_Shallow | maxStack=100 | hasBlock=true | consumable=false
Cloth_Roof_Red_Steep | maxStack=100 | hasBlock=true | consumable=false
Cloth_Roof_Red_Vertical | maxStack=100 | hasBlock=true | consumable=false
Cloth_Roof_White | maxStack=100 | hasBlock=true | consumable=false
Cloth_Roof_White_Flap | maxStack=100 | hasBlock=true | consumable=false
Cloth_Roof_White_Flat | maxStack=100 | hasBlock=true | consumable=false
Cloth_Roof_White_Shallow | maxStack=100 | hasBlock=true | consumable=false
Cloth_Roof_White_Steep | maxStack=100 | hasBlock=true | consumable=false
Cloth_Roof_White_Vertical | maxStack=100 | hasBlock=true | consumable=false
Cloth_Roof_Yellow | maxStack=100 | hasBlock=true | consumable=false
Cloth_Roof_Yellow_Flap | maxStack=100 | hasBlock=true | consumable=false
Cloth_Roof_Yellow_Flat | maxStack=100 | hasBlock=true | consumable=false
Cloth_Roof_Yellow_Shallow | maxStack=100 | hasBlock=true | consumable=false
Cloth_Roof_Yellow_Steep | maxStack=100 | hasBlock=true | consumable=false
Cloth_Roof_Yellow_Vertical | maxStack=100 | hasBlock=true | consumable=false
Container_Bucket | maxStack=1 | hasBlock=true | consumable=false
Coop_Chicken | maxStack=1 | hasBlock=true | consumable=false
Debug_Armor_D_Chest_Of_Damage_Reduction | maxStack=1 | hasBlock=false | consumable=false
Debug_Armor_D_Hands_Of_Regeneration | maxStack=1 | hasBlock=false | consumable=false
Debug_Armor_D_Head_Of_Dash_Reduction | maxStack=1 | hasBlock=false | consumable=false
Debug_Armor_D_Legs_Of_Knockback_Reduction | maxStack=1 | hasBlock=false | consumable=false
Debug_Armor_Leather_Light_Chest_Mods | maxStack=1 | hasBlock=false | consumable=false
Debug_Armor_O_Chest_Of_Damage_Enhancement | maxStack=1 | hasBlock=false | consumable=false
Debug_Armor_O_Head_Of_Dash_Exhaustion | maxStack=1 | hasBlock=false | consumable=false
Debug_Armor_O_Legs_Of_Knockback_Enhancement | maxStack=1 | hasBlock=false | consumable=false
Debug_Block | maxStack=100 | hasBlock=true | consumable=false
Debug_Bow_Two_Handed | maxStack=1 | hasBlock=false | consumable=false
Debug_Combo | maxStack=1 | hasBlock=false | consumable=false
Debug_Continue | maxStack=1 | hasBlock=false | consumable=false
Debug_Continue_Equip | maxStack=1 | hasBlock=false | consumable=false
Debug_Continue_Equip_Legs | maxStack=1 | hasBlock=false | consumable=false
Debug_Durability_Condition | maxStack=1 | hasBlock=false | consumable=false
Debug_Falling_Barrel | maxStack=100 | hasBlock=true | consumable=false
Debug_Falling_Explosive | maxStack=100 | hasBlock=true | consumable=false
Debug_Forking | maxStack=100 | hasBlock=true | consumable=false
Debug_Forking_2 | maxStack=1 | hasBlock=false | consumable=false
Debug_Projectile | maxStack=1 | hasBlock=false | consumable=false
Debug_Raycast | maxStack=1 | hasBlock=false | consumable=false
Debug_Spawn_Marker_Block | maxStack=100 | hasBlock=true | consumable=false
Debug_Stick | maxStack=1 | hasBlock=false | consumable=false
Debug_Stick_Delay | maxStack=1 | hasBlock=false | consumable=false
Debug_Stick_Parry | maxStack=1 | hasBlock=false | consumable=false
Debug_Stick_Slow | maxStack=1 | hasBlock=false | consumable=false
Debug_Stick_Spawn_Deployable | maxStack=1 | hasBlock=false | consumable=false
Debug_Stick_Stun | maxStack=1 | hasBlock=false | consumable=false
Deco_Bone_Full | maxStack=100 | hasBlock=true | consumable=false
Deco_Bone_Pile | maxStack=100 | hasBlock=true | consumable=false
Deco_Bone_Ribs | maxStack=100 | hasBlock=true | consumable=false
Deco_Bone_Ribs_Feran | maxStack=100 | hasBlock=true | consumable=false
Deco_Bone_Ribs_Long | maxStack=100 | hasBlock=true | consumable=false
Deco_Bone_Skulls | maxStack=100 | hasBlock=true | consumable=false
Deco_Bone_Skulls_Feran | maxStack=100 | hasBlock=true | consumable=false
Deco_Bone_Skulls_Feran_Large | maxStack=100 | hasBlock=true | consumable=false
Deco_Bone_Skulls_Feran_Wall | maxStack=100 | hasBlock=true | consumable=false
Deco_Bone_Skulls_Wall | maxStack=100 | hasBlock=true | consumable=false
Deco_Bone_Spike | maxStack=100 | hasBlock=true | consumable=false
Deco_Bone_Spike_Large | maxStack=100 | hasBlock=true | consumable=false
Deco_Bone_Spine | maxStack=100 | hasBlock=true | consumable=false
Deco_Book_Pile_Large | maxStack=100 | hasBlock=true | consumable=false
Deco_Book_Pile_Small | maxStack=100 | hasBlock=true | consumable=false
Deco_Bucket | maxStack=1 | hasBlock=true | consumable=false
Deco_Campfire_Off | maxStack=100 | hasBlock=true | consumable=false
Deco_Chair_Scrap | maxStack=1 | hasBlock=true | consumable=false
Deco_Coral_Shell | maxStack=100 | hasBlock=true | consumable=false
Deco_Coral_Shell_Purple | maxStack=100 | hasBlock=true | consumable=false
Deco_Coral_Shell_Sanddollar | maxStack=100 | hasBlock=true | consumable=false
Deco_Coral_Shell_Swirly | maxStack=100 | hasBlock=true | consumable=false
Deco_Coral_Shell_Urchin | maxStack=100 | hasBlock=true | consumable=false
Deco_Fire | maxStack=100 | hasBlock=true | consumable=false
Deco_Halloween_Lights | maxStack=100 | hasBlock=true | consumable=false
Deco_Halloween_Pumpkin_Cute | maxStack=100 | hasBlock=true | consumable=false
Deco_Halloween_Pumpkin_Hypixel | maxStack=100 | hasBlock=true | consumable=false
Deco_Halloween_Pumpkin_Scary | maxStack=100 | hasBlock=true | consumable=false
Deco_Hive | maxStack=100 | hasBlock=true | consumable=false
Deco_Inkwell | maxStack=100 | hasBlock=true | consumable=false
Deco_Iron_Bars | maxStack=100 | hasBlock=true | consumable=false
Deco_Iron_Bars_Corner | maxStack=100 | hasBlock=true | consumable=false
Deco_Iron_Bars_Platforms | maxStack=100 | hasBlock=true | consumable=false
Deco_Iron_Chain_Small | maxStack=100 | hasBlock=true | consumable=false
Deco_Iron_Chains | maxStack=100 | hasBlock=true | consumable=false
Deco_Iron_Chains_Vertical | maxStack=100 | hasBlock=true | consumable=false
Deco_Iron_Stack | maxStack=100 | hasBlock=true | consumable=false
Deco_Kweebec_Plush | maxStack=100 | hasBlock=true | consumable=false
Deco_Lantern | maxStack=100 | hasBlock=true | consumable=false
Deco_Lantern_Ceiling | maxStack=100 | hasBlock=true | consumable=false
Deco_Lever | maxStack=100 | hasBlock=true | consumable=false
Deco_Map | maxStack=100 | hasBlock=true | consumable=false
Deco_Moving_Box | maxStack=100 | hasBlock=true | consumable=false
Deco_Moving_Box1x2 | maxStack=100 | hasBlock=true | consumable=false
Deco_Mug | maxStack=100 | hasBlock=true | consumable=true
Deco_Nest | maxStack=100 | hasBlock=true | consumable=false
Deco_Plate | maxStack=100 | hasBlock=true | consumable=false
Deco_Pot_Clay_Broken | maxStack=100 | hasBlock=true | consumable=false
Deco_Potion | maxStack=100 | hasBlock=true | consumable=false
Deco_Rope | maxStack=100 | hasBlock=true | consumable=false
Deco_Rope_Diagonal | maxStack=100 | hasBlock=true | consumable=false
Deco_Scarak_Cocoon | maxStack=100 | hasBlock=true | consumable=false
Deco_Scarak_Eggsacks | maxStack=100 | hasBlock=true | consumable=false
Deco_Scarak_Spit | maxStack=100 | hasBlock=true | consumable=false
Deco_Scarak_Spit_Full | maxStack=100 | hasBlock=true | consumable=false
Deco_Scarecrow | maxStack=100 | hasBlock=true | consumable=false
Deco_Scroll | maxStack=100 | hasBlock=true | consumable=false
Deco_Shutter | maxStack=100 | hasBlock=true | consumable=false
Deco_SpiderWeb | maxStack=100 | hasBlock=true | consumable=false
Deco_SpiderWeb_Flat | maxStack=100 | hasBlock=true | consumable=false
Deco_SpiderWeb_Full | maxStack=100 | hasBlock=true | consumable=false
Deco_Spider_Cocoon | maxStack=100 | hasBlock=true | consumable=false
Deco_Starfish | maxStack=100 | hasBlock=true | consumable=false
Deco_Tankard | maxStack=100 | hasBlock=true | consumable=true
Deco_Target | maxStack=100 | hasBlock=true | consumable=false
Deco_Trash | maxStack=100 | hasBlock=true | consumable=false
Deco_Trash_Pile_Large | maxStack=100 | hasBlock=true | consumable=false
Deco_Trash_Pile_Small | maxStack=100 | hasBlock=true | consumable=false
Deco_Treasure | maxStack=100 | hasBlock=true | consumable=false
Deco_Treasure_Pile_Large | maxStack=100 | hasBlock=true | consumable=false
Deco_Treasure_Pile_Small | maxStack=100 | hasBlock=true | consumable=false
Deco_Trophy_Harvest | maxStack=100 | hasBlock=true | consumable=false
Deco_Trork_Cage | maxStack=100 | hasBlock=true | consumable=false
Deco_Wallchain | maxStack=100 | hasBlock=true | consumable=false
Decorative_Potion_Template | maxStack=100 | hasBlock=true | consumable=false
EditorTool_Boulder | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Building | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Cave | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Cracks | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Decoration | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Entity | maxStack=1 | hasBlock=false | consumable=false
EditorTool_ExampleToolArg | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Extrude | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Forest | maxStack=1 | hasBlock=false | consumable=false
EditorTool_GrassBrush | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Hitbox | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Hotsprings | maxStack=1 | hasBlock=false | consumable=false
EditorTool_LaserPointer | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Layers | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Line | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Machinima | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Mountain | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Noise | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Paint | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Paste | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Path | maxStack=1 | hasBlock=false | consumable=false
EditorTool_PrefabEditing_SelectPrefab | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Revolve | maxStack=1 | hasBlock=false | consumable=false
EditorTool_River | maxStack=1 | hasBlock=false | consumable=false
EditorTool_RuinRoofs | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Ruins | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Ruler | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Scatter | maxStack=1 | hasBlock=false | consumable=false
EditorTool_ScriptedBrushTemplate | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Sculpt | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Selection | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Spiral | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Tentacle | maxStack=1 | hasBlock=false | consumable=false
EditorTool_Tint | maxStack=1 | hasBlock=false | consumable=false
EditorTool_TriggerVolume | maxStack=1 | hasBlock=false | consumable=false
Editor_Anchor | maxStack=100 | hasBlock=true | consumable=false
Editor_Block | maxStack=100 | hasBlock=true | consumable=false
Editor_Empty | maxStack=100 | hasBlock=true | consumable=false
Egg_Spawner_Kweebec_Razorleaf | maxStack=100 | hasBlock=false | consumable=false
Egg_Spawner_Lantern | maxStack=100 | hasBlock=false | consumable=false
Egg_Spawner_Sheep | maxStack=100 | hasBlock=false | consumable=false
Egg_Spawner_Trork | maxStack=100 | hasBlock=false | consumable=false
ExamplePrefabPlacementBlock_Tree | maxStack=1 | hasBlock=true | consumable=false
Farming_Collar | maxStack=1 | hasBlock=false | consumable=false
Filter_Air_Block | maxStack=1 | hasBlock=true | consumable=false
Filter_AllScatter | maxStack=1 | hasBlock=true | consumable=false
Filter_Fluids | maxStack=1 | hasBlock=true | consumable=false
Filter_Gravel | maxStack=1 | hasBlock=true | consumable=false
Filter_Ores | maxStack=1 | hasBlock=true | consumable=false
Filter_PlantScatter | maxStack=1 | hasBlock=true | consumable=false
Filter_PlantsAndTrees | maxStack=1 | hasBlock=true | consumable=false
Filter_Rock | maxStack=1 | hasBlock=true | consumable=false
Filter_Snow | maxStack=1 | hasBlock=true | consumable=false
Filter_Soils | maxStack=1 | hasBlock=true | consumable=false
Filter_TreeLeaves | maxStack=1 | hasBlock=true | consumable=false
Filter_TreeWood | maxStack=1 | hasBlock=true | consumable=false
Filter_TreeWoodAndLeaves | maxStack=1 | hasBlock=true | consumable=false
Fish_Bluegill_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Catfish_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Clownfish_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Crab_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Eel_Moray_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Frostgill_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Jellyfish_Blue_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Jellyfish_Cyan_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Jellyfish_Green_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Jellyfish_Man_Of_War_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Jellyfish_Red_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Jellyfish_Yellow_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Lobster_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Minnow_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Pike_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Piranha_Black_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Piranha_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Pufferfish_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Salmon_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Shark_Hammerhead_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Shellfish_Lava_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Snapjaw_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Tang_Blue_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Tang_Chevron_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Tang_Lemon_Peel_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Tang_Sailfin_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Trilobite_Black_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Trilobite_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Trout_Rainbow_Item | maxStack=100 | hasBlock=false | consumable=false
Fish_Whale_Humpback_Item | maxStack=100 | hasBlock=false | consumable=false
Flamethrower_Goblin | maxStack=1 | hasBlock=false | consumable=false
Fluid_Fire | maxStack=1 | hasBlock=true | consumable=false
Fluid_Lava | maxStack=1 | hasBlock=true | consumable=false
Fluid_Poison | maxStack=1 | hasBlock=true | consumable=false
Fluid_Slime | maxStack=1 | hasBlock=true | consumable=false
Fluid_Slime_Red | maxStack=100 | hasBlock=true | consumable=false
Fluid_Tar | maxStack=1 | hasBlock=true | consumable=false
Fluid_Water | maxStack=1 | hasBlock=true | consumable=false
Fluid_Water_Test | maxStack=1 | hasBlock=true | consumable=false
Food_Beef_Raw | maxStack=25 | hasBlock=true | consumable=true
Food_Bread | maxStack=25 | hasBlock=true | consumable=true
Food_Candy_Cane | maxStack=25 | hasBlock=true | consumable=true
Food_Cheese | maxStack=25 | hasBlock=true | consumable=true
Food_Chicken_Raw | maxStack=25 | hasBlock=true | consumable=true
Food_Egg | maxStack=25 | hasBlock=true | consumable=true
Food_Fish_Grilled | maxStack=25 | hasBlock=true | consumable=true
Food_Fish_Raw | maxStack=25 | hasBlock=true | consumable=true
Food_Fish_Raw_Epic | maxStack=25 | hasBlock=true | consumable=true
Food_Fish_Raw_Legendary | maxStack=25 | hasBlock=true | consumable=true
Food_Fish_Raw_Rare | maxStack=25 | hasBlock=true | consumable=true
Food_Fish_Raw_Uncommon | maxStack=25 | hasBlock=true | consumable=true
Food_Kebab_Fruit | maxStack=25 | hasBlock=true | consumable=true
Food_Kebab_Meat | maxStack=25 | hasBlock=true | consumable=true
Food_Kebab_Mushroom | maxStack=25 | hasBlock=true | consumable=true
Food_Kebab_Vegetable | maxStack=25 | hasBlock=true | consumable=true
Food_Pie_Apple | maxStack=25 | hasBlock=true | consumable=true
Food_Pie_Meat | maxStack=25 | hasBlock=true | consumable=true
Food_Pie_Pumpkin | maxStack=25 | hasBlock=true | consumable=true
Food_Popcorn | maxStack=25 | hasBlock=true | consumable=true
Food_Pork_Raw | maxStack=25 | hasBlock=true | consumable=true
Food_Salad_Berry | maxStack=25 | hasBlock=true | consumable=true
Food_Salad_Caesar | maxStack=25 | hasBlock=true | consumable=true
Food_Salad_Mushroom | maxStack=25 | hasBlock=true | consumable=true
Food_Vegetable_Cooked | maxStack=25 | hasBlock=true | consumable=true
Food_Wildmeat_Cooked | maxStack=25 | hasBlock=true | consumable=true
Food_Wildmeat_Raw | maxStack=25 | hasBlock=true | consumable=true
Forgotten_Temple_Portal_Enter | maxStack=100 | hasBlock=true | consumable=false
Forgotten_Temple_Portal_Exit | maxStack=100 | hasBlock=true | consumable=false
Furniture_Ancient_Barrel | maxStack=100 | hasBlock=true | consumable=false
Furniture_Ancient_Bed | maxStack=1 | hasBlock=true | consumable=false
Furniture_Ancient_Bench | maxStack=100 | hasBlock=true | consumable=false
Furniture_Ancient_Bookshelf | maxStack=100 | hasBlock=true | consumable=false
Furniture_Ancient_Candle | maxStack=100 | hasBlock=true | consumable=false
Furniture_Ancient_Chair | maxStack=100 | hasBlock=true | consumable=false
Furniture_Ancient_Chest_Large | maxStack=25 | hasBlock=true | consumable=false
Furniture_Ancient_Chest_Large_Treasure | maxStack=25 | hasBlock=true | consumable=false
Furniture_Ancient_Chest_Small | maxStack=25 | hasBlock=true | consumable=false
Furniture_Ancient_Coffin | maxStack=1 | hasBlock=true | consumable=false
